subregions,years,animal_price,year_id,subregion_id
Northern Europe,2010-2015,92.77,8,2
,2010-2015,,8,5
Northern Europe,2010-2015,106.99,8,2
Southern Europe,2010-2015,17.7,8,1
Northern Europe,2010-2015,81.67,8,2
Eastern Europe,2010-2015,6.41,8,3
Western Europe,2010-2015,5.8,8,4
,2010-2015,134.0,8,5
Western Europe,2010-2015,13.74,8,4
,2010-2015,,8,5
Southern Europe,2010-2015,200.64,8,1
,2010-2015,132.5,8,5
,2010-2015,6.89,8,5
Western Europe,2010-2015,844.0,8,4
,2010-2015,170.0,8,5
Southern Europe,2010-2015,322.8,8,1
,2010-2015,137.5,8,5
Northern Europe,2010-2015,6.55,8,2
,2010-2015,142.2,8,5
Northern Europe,2010-2015,84.73,8,2
Southern Europe,2010-2015,7.67,8,1
Western Europe,2010-2015,,8,4
Southern Europe,2010-2015,18.5,8,1
Northern Europe,2010-2015,9.16,8,2
Western Europe,2010-2015,195.5,8,4
Western Europe,2010-2015,7.73,8,4
Eastern Europe,2010-2015,36.89,8,3
Southern Europe,2010-2015,70.86,8,1
Southern Europe,2010-2015,61.96,8,1
,2010-2015,,8,5
Western Europe,2010-2015,193.84,8,4
Southern Europe,2010-2015,63.0,8,1
Eastern Europe,2010-2015,96.5,8,3
Eastern Europe,2010-2015,31.09,8,3
,2010-2015,175.92,8,5
Eastern Europe,2010-2015,328.43,8,3
Western Europe,2010-2015,,8,4
Western Europe,2010-2015,103.0,8,4
Western Europe,2010-2015,76.0,8,4
,2010-2015,102.06,8,5
,2010-2015,,8,5
Southern Europe,2010-2015,61.8,8,1
,2010-2015,107.79,8,5
Eastern Europe,2010-2015,52.86,8,3
Northern Europe,2010-2015,124.76,8,2
,2010-2015,,8,5
Western Europe,2010-2015,938.0,8,4
,2010-2015,69.88,8,5
Northern Europe,2010-2015,165.96,8,2
Western Europe,2010-2015,368.8,8,4
Western Europe,2010-2015,,8,4
,2010-2015,,8,5
Western Europe,2010-2015,787.0,8,4
Northern Europe,2010-2015,86.01,8,2
Western Europe,2010-2015,3.1,8,4
Western Europe,2010-2015,,8,4
Western Europe,2010-2015,52.9,8,4
Southern Europe,2010-2015,222.8,8,1
Western Europe,2010-2015,,8,4
,2010-2015,70.0,8,5
Southern Europe,2010-2015,66.54,8,1
,2010-2015,179.18,8,5
Eastern Europe,2010-2015,120.57,8,3
,2010-2015,58.3,8,5
,2010-2015,9.68,8,5
,2010-2015,5.75,8,5
Western Europe,2010-2015,,8,4
,2010-2015,112.03,8,5
Western Europe,2010-2015,141.0,8,4
Western Europe,2010-2015,62.0,8,4
Eastern Europe,2010-2015,115.94,8,3
Western Europe,2010-2015,,8,4
Northern Europe,2010-2015,7.37,8,2
,2010-2015,109.63,8,5
Western Europe,2010-2015,150.7,8,4
,2010-2015,,8,5
,2010-2015,7.29,8,5
Southern Europe,2010-2015,245.99,8,1
Eastern Europe,2010-2015,55.22,8,3
Southern Europe,2010-2015,21.0,8,1
Western Europe,2010-2015,100.75,8,4
Northern Europe,2010-2015,83.95,8,2
Western Europe,2010-2015,804.0,8,4
Southern Europe,2010-2015,213.02,8,1
Western Europe,2010-2015,,8,4
Northern Europe,2010-2015,125.54,8,2
Western Europe,2010-2015,,8,4
Eastern Europe,2010-2015,72.28,8,3
,2010-2015,100.28,8,5
Southern Europe,2010-2015,71.94,8,1
Southern Europe,2010-2015,44.46,8,1
,2010-2015,,8,5
Southern Europe,2010-2015,169.46,8,1
Western Europe,2010-2015,108.19,8,4
Western Europe,2010-2015,61.4,8,4
,2010-2015,,8,5
Western Europe,2010-2015,558.0,8,4
,2010-2015,10.59,8,5
,2010-2015,230.66,8,5
,2010-2015,,8,5
Western Europe,2010-2015,168.12,8,4
,2010-2015,188.65,8,5
Western Europe,2010-2015,16.5,8,4
Southern Europe,2010-2015,137.18,8,1
Western Europe,2010-2015,113.3,8,4
Northern Europe,2010-2015,6.29,8,2
,2010-2015,141.97,8,5
Western Europe,2010-2015,279.2,8,4
Southern Europe,2010-2015,12.59,8,1
,2010-2015,96.92,8,5
Northern Europe,2010-2015,7.45,8,2
Northern Europe,2010-2015,141.81,8,2
Northern Europe,2010-2015,6.92,8,2
Southern Europe,2010-2015,10.51,8,1
,2010-2015,279.0,8,5
,2010-2015,,8,5
Northern Europe,2010-2015,106.32,8,2
Northern Europe,2010-2015,8.14,8,2
Southern Europe,2010-2015,124.72,8,1
Eastern Europe,2010-2015,7.42,8,3
,2010-2015,359.0,8,5
,2010-2015,178.3,8,5
,2010-2015,,8,5
Southern Europe,2010-2015,7.71,8,1
Southern Europe,2010-2015,213.43,8,1
,2010-2015,5.46,8,5
Western Europe,2010-2015,187.95,8,4
Western Europe,2010-2015,258.8,8,4
,2010-2015,6.31,8,5
Western Europe,2010-2015,,8,4
Southern Europe,2010-2015,162.33,8,1
,2010-2015,,8,5
Western Europe,2010-2015,,8,4
,2010-2015,,8,5
Eastern Europe,2010-2015,119.22,8,3
Southern Europe,2010-2015,41.84,8,1
,2010-2015,21.36,8,5
,2010-2015,85.68,8,5
Western Europe,2010-2015,,8,4
Northern Europe,2010-2015,32.31,8,2
Western Europe,2010-2015,32.35,8,4
Western Europe,2010-2015,64.8,8,4
,2010-2015,179.59,8,5
Western Europe,2010-2015,29.59,8,4
Western Europe,2010-2015,688.4,8,4
,2010-2015,,8,5
Western Europe,2010-2015,27.93,8,4
Western Europe,2010-2015,26.28,8,4
Southern Europe,2010-2015,31.37,8,1
,2010-2015,73.32,8,5
Northern Europe,2010-2015,21.48,8,2
Southern Europe,2010-2015,264.4,8,1
Western Europe,2010-2015,,8,4
Southern Europe,2010-2015,38.23,8,1
,2010-2015,182.9,8,5
,2010-2015,182.26,8,5
Northern Europe,2010-2015,28.64,8,2
,2010-2015,26.5,8,5
Southern Europe,2010-2015,395.7,8,1
,2010-2015,32.59,8,5
Western Europe,2010-2015,33.3,8,4
Southern Europe,2010-2015,155.74,8,1
Southern Europe,2010-2015,214.7,8,1
Northern Europe,2010-2015,37.58,8,2
,2010-2015,187.8,8,5
,2010-2015,172.0,8,5
Northern Europe,2010-2015,18.61,8,2
Western Europe,2010-2015,156.8,8,4
Northern Europe,2010-2015,30.57,8,2
Southern Europe,2010-2015,230.94,8,1
Northern Europe,2010-2015,26.8,8,2
,2010-2015,29.17,8,5
Western Europe,2010-2015,31.6,8,4
Eastern Europe,2010-2015,153.53,8,3
Northern Europe,2010-2015,34.91,8,2
Southern Europe,2010-2015,39.92,8,1
Southern Europe,2010-2015,29.2,8,1
Southern Europe,2010-2015,312.53,8,1
Western Europe,2010-2015,28.24,8,4
Western Europe,2010-2015,339.23,8,4
Western Europe,2010-2015,27.09,8,4
Western Europe,2010-2015,33.73,8,4
Northern Europe,2010-2015,31.65,8,2
Eastern Europe,2010-2015,29.51,8,3
,2010-2015,,8,5
Northern Europe,2010-2015,31.57,8,2
Northern Europe,2010-2015,243.99,8,2
Northern Europe,2010-2015,68.64,8,2
,2010-2015,28.81,8,5
Eastern Europe,2010-2015,27.44,8,3
,2010-2015,110.0,8,5
Southern Europe,2010-2015,58.63,8,1
,2010-2015,32.05,8,5
Northern Europe,2010-2015,20.04,8,2
Northern Europe,2010-2015,141.34,8,2
,2010-2015,169.0,8,5
Western Europe,2010-2015,29.66,8,4
Eastern Europe,2010-2015,65.08,8,3
Western Europe,2010-2015,,8,4
Western Europe,2010-2015,,8,4
Western Europe,2010-2015,179.9,8,4
Western Europe,2010-2015,120.0,8,4
,2010-2015,,8,5
,2010-2015,210.15,8,5
Eastern Europe,2010-2015,132.94,8,3
Eastern Europe,2010-2015,59.16,8,3
Western Europe,2010-2015,,8,4
,2010-2015,99.0,8,5
,2010-2015,148.99,8,5
Northern Europe,2010-2015,101.36,8,2
Western Europe,2010-2015,59.5,8,4
Southern Europe,2010-2015,100.0,8,1
Southern Europe,2010-2015,109.57,8,1
,2010-2015,47.75,8,5
Northern Europe,2010-2015,,8,2
Western Europe,2010-2015,,8,4
,2010-2015,94.0,8,5
,2010-2015,133.57,8,5
Southern Europe,2010-2015,467.46,8,1
Southern Europe,2010-2015,312.4,8,1
Western Europe,2010-2015,113.2,8,4
,2010-2015,,8,5
,2010-2015,180.82,8,5
Southern Europe,2010-2015,93.89,8,1
Southern Europe,2010-2015,94.11,8,1
,2010-2015,,8,5
Western Europe,2010-2015,212.85,8,4
Southern Europe,2010-2015,161.9,8,1
Northern Europe,2010-2015,140.96,8,2
,2010-2015,166.29,8,5
,2010-2015,172.51,8,5
Southern Europe,2010-2015,29.22,8,1
Northern Europe,2010-2015,436.01,8,2
,2010-2015,106.48,8,5
Western Europe,2010-2015,337.9,8,4
Northern Europe,2010-2015,213.32,8,2
,2010-2015,27.1,8,5
Eastern Europe,2010-2015,147.13,8,3
,2010-2015,34.63,8,5
Western Europe,2010-2015,209.0,8,4
Southern Europe,2010-2015,46.66,8,1
Southern Europe,2010-2015,861.0,8,1
Southern Europe,2010-2015,218.22,8,1
Northern Europe,2010-2015,106.9,8,2
Northern Europe,2010-2015,21.61,8,2
Eastern Europe,2010-2015,26.09,8,3
Western Europe,2010-2015,192.5,8,4
Southern Europe,2010-2015,56.0,8,1
Western Europe,2010-2015,,8,4
Western Europe,2010-2015,,8,4
Northern Europe,2010-2015,32.76,8,2
Western Europe,2010-2015,63.2,8,4
,2010-2015,30.42,8,5
Northern Europe,2010-2015,187.72,8,2
,2010-2015,126.8,8,5
,2010-2015,28.25,8,5
Western Europe,2010-2015,293.7,8,4
Western Europe,2010-2015,,8,4
Northern Europe,2010-2015,33.5,8,2
Western Europe,2010-2015,656.3,8,4
,2010-2015,185.57,8,5
,2010-2015,262.67,8,5
Southern Europe,2010-2015,212.26,8,1
,2010-2015,311.69,8,5
,2010-2015,84.92,8,5
Western Europe,2010-2015,219.8,8,4
Western Europe,2010-2015,135.1,8,4
Western Europe,2010-2015,,8,4
Southern Europe,2010-2015,205.72,8,1
Northern Europe,2010-2015,87.32,8,2
Southern Europe,2010-2015,91.66,8,1
Northern Europe,2010-2015,267.06,8,2
Northern Europe,2010-2015,224.86,8,2
Southern Europe,2010-2015,110.7,8,1
Northern Europe,2010-2015,223.81,8,2
Northern Europe,2010-2015,102.55,8,2
Western Europe,2010-2015,176.4,8,4
Northern Europe,2010-2015,370.05,8,2
,2010-2015,96.94,8,5
Southern Europe,2010-2015,228.25,8,1
Southern Europe,2010-2015,144.56,8,1
Eastern Europe,2010-2015,127.77,8,3
,2010-2015,192.8,8,5
Southern Europe,2010-2015,153.53,8,1
Northern Europe,2010-2015,279.72,8,2
Southern Europe,2010-2015,120.43,8,1
,2010-2015,79.0,8,5
Northern Europe,2010-2015,163.2,8,2
,2010-2015,134.0,8,5
,2010-2015,153.26,8,5
Northern Europe,2010-2015,91.27,8,2
,2010-2015,168.92,8,5
,2010-2015,113.24,8,5
Western Europe,2010-2015,363.8,8,4
Western Europe,2010-2015,139.5,8,4
Western Europe,2010-2015,,8,4
Southern Europe,2010-2015,145.16,8,1
,2010-2015,402.55,8,5
Southern Europe,2010-2015,215.1,8,1
Western Europe,2010-2015,107.66,8,4
Western Europe,2010-2015,588.3,8,4
Northern Europe,2010-2015,232.5,8,2
Western Europe,2010-2015,90.87,8,4
Southern Europe,2010-2015,311.19,8,1
,2010-2015,136.08,8,5
,2010-2015,267.84,8,5
Western Europe,2010-2015,200.0,8,4
Western Europe,2010-2015,224.53,8,4
,2010-2015,,8,5
Northern Europe,2010-2015,209.79,8,2
,2010-2015,,8,5
Eastern Europe,2010-2015,144.36,8,3
Southern Europe,2010-2015,407.61,8,1
Southern Europe,2010-2015,182.25,8,1
Western Europe,2010-2015,121.5,8,4
Southern Europe,2010-2015,186.24,8,1
Northern Europe,2010-2015,117.71,8,2
,2010-2015,191.06,8,5
Western Europe,2010-2015,385.9,8,4
Northern Europe,2010-2015,84.33,8,2
,2010-2015,,8,5
Western Europe,2010-2015,,8,4
,2010-2015,,8,5
Western Europe,2010-2015,,8,4
Western Europe,2010-2015,88.0,8,4
Western Europe,2010-2015,199.65,8,4
Western Europe,2010-2015,212.24,8,4
Eastern Europe,2010-2015,103.16,8,3
Southern Europe,2010-2015,141.97,8,1
,2010-2015,169.79,8,5
Eastern Europe,2010-2015,164.44,8,3
Northern Europe,2010-2015,143.05,8,2
,2010-2015,86.99,8,5
Northern Europe,2010-2015,90.89,8,2
,2010-2015,346.5,8,5
,2010-2015,,8,5
Western Europe,2010-2015,1076.0,8,4
Southern Europe,2010-2015,161.59,8,1
,2010-2015,216.0,8,5
Western Europe,2010-2015,,8,4
Western Europe,2010-2015,,8,4
Southern Europe,2010-2015,255.6,8,1
Southern Europe,2010-2015,581.56,8,1
,2010-2015,438.36,8,5
Northern Europe,2010-2015,1684.13,8,2
Northern Europe,2010-2015,187.68,8,2
,2010-2015,107.65,8,5
Western Europe,2010-2015,389.0,8,4
Western Europe,2010-2015,,8,4
Eastern Europe,2010-2015,474.14,8,3
,2010-2015,1228.94,8,5
Eastern Europe,2010-2015,276.02,8,3
Southern Europe,2010-2015,550.0,8,1
,2010-2015,87.2,8,5
Western Europe,2010-2015,385.9,8,4
,2010-2015,209.0,8,5
Northern Europe,2010-2015,474.07,8,2
,2010-2015,232.15,8,5
Southern Europe,2010-2015,39.99,8,1
Western Europe,2010-2015,121.5,8,4
Western Europe,2010-2015,1200.0,8,4
Southern Europe,2010-2015,358.15,8,1
,2010-2015,299.11,8,5
Northern Europe,2010-2015,223.92,8,2
Western Europe,2010-2015,77.5,8,4
,2010-2015,117.11,8,5
,2010-2015,346.63,8,5
,2010-2015,1330.0,8,5
Eastern Europe,2010-2015,88.41,8,3
,2010-2015,1018.17,8,5
,2010-2015,483.59,8,5
Eastern Europe,2010-2015,328.88,8,3
,2010-2015,315.48,8,5
Western Europe,2010-2015,159.0,8,4
Southern Europe,2010-2015,401.63,8,1
Southern Europe,2010-2015,857.38,8,1
Northern Europe,2010-2015,48.4,8,2
,2010-2015,189.01,8,5
Western Europe,2010-2015,1310.72,8,4
Southern Europe,2010-2015,48.67,8,1
Southern Europe,2010-2015,133.6,8,1
,2010-2015,,8,5
,2010-2015,,8,5
,2010-2015,56.02,8,5
Western Europe,2010-2015,127.45,8,4
,2010-2015,,8,5
Eastern Europe,2010-2015,132.95,8,3
,2010-2015,87.0,8,5
Southern Europe,2010-2015,290.18,8,1
,2010-2015,61.18,8,5
Western Europe,2010-2015,188.33,8,4
,2010-2015,,8,5
Western Europe,2010-2015,127.88,8,4
Western Europe,2010-2015,139.0,8,4
Southern Europe,2010-2015,25.13,8,1
,2010-2015,83.57,8,5
Western Europe,2010-2015,1819.47,8,4
Eastern Europe,2010-2015,133.4,8,3
,2010-2015,113.91,8,5
Northern Europe,2010-2015,1121.64,8,2
,2010-2015,98.28,8,5
Western Europe,2010-2015,152.35,8,4
Western Europe,2010-2015,,8,4
Eastern Europe,2010-2015,217.8,8,3
Northern Europe,2010-2015,294.27,8,2
Northern Europe,2010-2015,102.32,8,2
Western Europe,2010-2015,1133.33,8,4
Eastern Europe,2010-2015,90.21,8,3
Southern Europe,2010-2015,126.41,8,1
Northern Europe,2010-2015,219.06,8,2
Northern Europe,2010-2015,,8,2
Southern Europe,2016-2020,306.21,9,1
,2016-2020,158.78,9,5
Western Europe,2016-2020,672.3,9,4
Eastern Europe,2016-2020,178.83,9,3
Northern Europe,2016-2020,136.38,9,2
Northern Europe,2016-2020,181.84,9,2
,2016-2020,90.52,9,5
Southern Europe,2016-2020,384.47,9,1
,2016-2020,178.14,9,5
,2016-2020,112.0,9,5
Western Europe,2016-2020,210.32,9,4
,2016-2020,250.0,9,5
,2016-2020,106.86,9,5
Western Europe,2016-2020,105.27,9,4
Southern Europe,2016-2020,369.71,9,1
Northern Europe,2016-2020,190.55,9,2
Southern Europe,2016-2020,164.7,9,1
Southern Europe,2016-2020,233.26,9,1
Southern Europe,2016-2020,190.75,9,1
Western Europe,2016-2020,104.55,9,4
Western Europe,2016-2020,672.3,9,4
Eastern Europe,2016-2020,115.94,9,3
Northern Europe,2016-2020,127.53,9,2
Northern Europe,2016-2020,142.11,9,2
Western Europe,2016-2020,82.08,9,4
Northern Europe,2016-2020,210.59,9,2
,2016-2020,464.87,9,5
Northern Europe,2016-2020,79.84,9,2
Southern Europe,2016-2020,376.96,9,1
Southern Europe,2016-2020,25.13,9,1
Western Europe,2016-2020,125.1,9,4
Southern Europe,2016-2020,52.8,9,1
,2016-2020,67.5,9,5
Southern Europe,2016-2020,132.46,9,1
Northern Europe,2016-2020,143.91,9,2
Northern Europe,2016-2020,109.67,9,2
,2016-2020,186.37,9,5
,2016-2020,105.51,9,5
,2016-2020,206.52,9,5
Northern Europe,2016-2020,110.86,9,2
Northern Europe,2016-2020,22.08,9,2
Eastern Europe,2016-2020,172.79,9,3
Western Europe,2016-2020,147.0,9,4
Northern Europe,2016-2020,185.95,9,2
,2016-2020,157.0,9,5
,2016-2020,190.72,9,5
,2016-2020,139.82,9,5
Eastern Europe,2016-2020,232.93,9,3
Southern Europe,2016-2020,220.44,9,1
Southern Europe,2016-2020,275.4,9,1
,2016-2020,116.97,9,5
Eastern Europe,2016-2020,124.04,9,3
Western Europe,2016-2020,149.0,9,4
,2016-2020,310.79,9,5
Southern Europe,2016-2020,174.31,9,1
,2016-2020,79.0,9,5
,2016-2020,182.26,9,5
,2016-2020,145.01,9,5
Northern Europe,2016-2020,167.91,9,2
Western Europe,2016-2020,112.0,9,4
,2016-2020,199.03,9,5
Eastern Europe,2016-2020,193.97,9,3
Southern Europe,2016-2020,144.94,9,1
Western Europe,2016-2020,192.45,9,4
Eastern Europe,2016-2020,105.03,9,3
,2016-2020,228.61,9,5
Western Europe,2016-2020,149.0,9,4
Western Europe,2016-2020,125.1,9,4
,2016-2020,196.3,9,5
Western Europe,2016-2020,266.3,9,4
Southern Europe,2016-2020,260.17,9,1
Western Europe,2016-2020,125.1,9,4
Southern Europe,2016-2020,169.82,9,1
Western Europe,2016-2020,205.31,9,4
Northern Europe,2016-2020,107.61,9,2
,2016-2020,168.02,9,5
,2016-2020,193.65,9,5
,2016-2020,125.79,9,5
Western Europe,2016-2020,158.0,9,4
Northern Europe,2016-2020,206.61,9,2
Southern Europe,2016-2020,221.14,9,1
Western Europe,2016-2020,64.03,9,4
,2016-2020,122.4,9,5
Northern Europe,2016-2020,159.95,9,2
,2016-2020,,9,5
,2016-2020,73.98,9,5
Southern Europe,2016-2020,416.86,9,1
Northern Europe,2016-2020,194.84,9,2
,2016-2020,167.75,9,5
Eastern Europe,2016-2020,87.74,9,3
,2016-2020,167.5,9,5
,2016-2020,29.77,9,5
,2016-2020,24.26,9,5
Northern Europe,2016-2020,27.25,9,2
,2016-2020,174.05,9,5
Southern Europe,2016-2020,37.04,9,1
Western Europe,2016-2020,31.1,9,4
Northern Europe,2016-2020,21.27,9,2
Western Europe,2016-2020,27.88,9,4
,2016-2020,132.31,9,5
Northern Europe,2016-2020,21.45,9,2
Northern Europe,2016-2020,104.87,9,2
Southern Europe,2016-2020,,9,1
Western Europe,2016-2020,27.2,9,4
,2016-2020,174.26,9,5
Northern Europe,2016-2020,31.6,9,2
,2016-2020,21.57,9,5
Southern Europe,2016-2020,38.65,9,1
Eastern Europe,2016-2020,103.55,9,3
Southern Europe,2016-2020,211.52,9,1
Southern Europe,2016-2020,29.12,9,1
Northern Europe,2016-2020,37.2,9,2
Southern Europe,2016-2020,210.42,9,1
Western Europe,2016-2020,193.05,9,4
Western Europe,2016-2020,208.5,9,4
Western Europe,2016-2020,57.5,9,4
Southern Europe,2016-2020,195.55,9,1
Northern Europe,2016-2020,89.59,9,2
Western Europe,2016-2020,367.9,9,4
Southern Europe,2016-2020,58.0,9,1
Eastern Europe,2016-2020,148.92,9,3
Western Europe,2016-2020,125.0,9,4
Eastern Europe,2016-2020,64.36,9,3
Western Europe,2016-2020,211.15,9,4
Southern Europe,2016-2020,99.4,9,1
Eastern Europe,2016-2020,57.46,9,3
Western Europe,2016-2020,176.5,9,4
Northern Europe,2016-2020,26.81,9,2
,2016-2020,30.59,9,5
,2016-2020,25.39,9,5
Northern Europe,2016-2020,199.22,9,2
Southern Europe,2016-2020,27.21,9,1
Eastern Europe,2016-2020,25.61,9,3
Northern Europe,2016-2020,136.49,9,2
Western Europe,2016-2020,275.0,9,4
Northern Europe,2016-2020,32.56,9,2
Southern Europe,2016-2020,212.07,9,1
,2016-2020,25.0,9,5
,2016-2020,28.46,9,5
Western Europe,2016-2020,26.61,9,4
Northern Europe,2016-2020,209.88,9,2
,2016-2020,173.0,9,5
Southern Europe,2016-2020,224.83,9,1
,2016-2020,162.0,9,5
,2016-2020,167.53,9,5
Eastern Europe,2016-2020,322.29,9,3
Southern Europe,2016-2020,390.01,9,1
Southern Europe,2016-2020,868.2,9,1
,2016-2020,,9,5
Western Europe,2016-2020,29.77,9,4
,2016-2020,204.63,9,5
Western Europe,2016-2020,27.41,9,4
Southern Europe,2016-2020,156.14,9,1
,2016-2020,328.45,9,5
Southern Europe,2016-2020,162.39,9,1
Western Europe,2016-2020,172.7,9,4
,2016-2020,212.36,9,5
Northern Europe,2016-2020,737.56,9,2
,2016-2020,158.26,9,5
Northern Europe,2016-2020,321.55,9,2
,2016-2020,158.48,9,5
Northern Europe,2016-2020,188.26,9,2
Western Europe,2016-2020,656.3,9,4
,2016-2020,263.01,9,5
Western Europe,2016-2020,324.8,9,4
Eastern Europe,2016-2020,27.51,9,3
,2016-2020,24.82,9,5
Northern Europe,2016-2020,18.15,9,2
Western Europe,2016-2020,26.39,9,4
Western Europe,2016-2020,343.89,9,4
Northern Europe,2016-2020,19.13,9,2
,2016-2020,28.4,9,5
Eastern Europe,2016-2020,27.17,9,3
Western Europe,2016-2020,215.49,9,4
Northern Europe,2016-2020,209.68,9,2
Northern Europe,2016-2020,30.55,9,2
Northern Europe,2016-2020,25.7,9,2
Western Europe,2016-2020,31.33,9,4
Western Europe,2016-2020,181.63,9,4
Western Europe,2016-2020,144.6,9,4
,2016-2020,607.01,9,5
Southern Europe,2016-2020,307.13,9,1
Western Europe,2016-2020,24.72,9,4
Northern Europe,2016-2020,29.07,9,2
Eastern Europe,2016-2020,133.51,9,3
Southern Europe,2016-2020,28.27,9,1
Northern Europe,2016-2020,34.56,9,2
Northern Europe,2016-2020,939.97,9,2
Western Europe,2016-2020,29.4,9,4
,2016-2020,25.75,9,5
Northern Europe,2016-2020,25.2,9,2
Eastern Europe,2016-2020,90.35,9,3
Southern Europe,2016-2020,93.15,9,1
Southern Europe,2016-2020,79.32,9,1
,2016-2020,109.42,9,5
Western Europe,2016-2020,1267.56,9,4
Eastern Europe,2016-2020,45.31,9,3
Southern Europe,2016-2020,22.0,9,1
Western Europe,2016-2020,56.2,9,4
Southern Europe,2016-2020,163.22,9,1
Southern Europe,2016-2020,41.77,9,1
Southern Europe,2016-2020,75.6,9,1
,2016-2020,120.55,9,5
Northern Europe,2016-2020,1071.61,9,2
Eastern Europe,2016-2020,75.88,9,3
Northern Europe,2016-2020,85.26,9,2
Northern Europe,2016-2020,52.69,9,2
Southern Europe,2016-2020,225.76,9,1
Southern Europe,2016-2020,6.52,9,1
Eastern Europe,2016-2020,6.9,9,3
Northern Europe,2016-2020,98.92,9,2
Western Europe,2016-2020,63.0,9,4
,2016-2020,10.48,9,5
Western Europe,2016-2020,1756.98,9,4
,2016-2020,7.57,9,5
Western Europe,2016-2020,137.5,9,4
Northern Europe,2016-2020,5.54,9,2
Northern Europe,2016-2020,7.87,9,2
,2016-2020,73.57,9,5
Southern Europe,2016-2020,584.35,9,1
,2016-2020,1176.38,9,5
,2016-2020,465.57,9,5
Southern Europe,2016-2020,368.08,9,1
,2016-2020,326.52,9,5
,2016-2020,256.78,9,5
,2016-2020,853.54,9,5
Northern Europe,2016-2020,244.59,9,2
Eastern Europe,2016-2020,336.5,9,3
Western Europe,2016-2020,1200.0,9,4
Southern Europe,2016-2020,375.73,9,1
Northern Europe,2016-2020,452.47,9,2
,2016-2020,284.65,9,5
Eastern Europe,2016-2020,419.05,9,3
Western Europe,2016-2020,1080.0,9,4
Western Europe,2016-2020,173.74,9,4
Southern Europe,2016-2020,134.12,9,1
Southern Europe,2016-2020,1363.85,9,1
,2016-2020,54.8,9,5
Western Europe,2016-2020,121.69,9,4
Northern Europe,2016-2020,87.86,9,2
Western Europe,2016-2020,367.9,9,4
Western Europe,2016-2020,1200.0,9,4
Eastern Europe,2016-2020,254.67,9,3
,2016-2020,840.07,9,5
Southern Europe,2016-2020,659.9,9,1
Northern Europe,2016-2020,1329.44,9,2
,2016-2020,417.99,9,5
,2016-2020,4.63,9,5
,2016-2020,5.44,9,5
Northern Europe,2016-2020,244.29,9,2
Western Europe,2016-2020,221.9,9,4
Southern Europe,2016-2020,58.51,9,1
Southern Europe,2016-2020,212.44,9,1
Western Europe,2016-2020,53.3,9,4
,2016-2020,59.27,9,5
Northern Europe,2016-2020,77.09,9,2
Northern Europe,2016-2020,87.2,9,2
,2016-2020,67.16,9,5
Southern Europe,2016-2020,70.27,9,1
Eastern Europe,2016-2020,36.97,9,3
,2016-2020,119.25,9,5
Western Europe,2016-2020,13.96,9,4
Southern Europe,2016-2020,201.2,9,1
Southern Europe,2016-2020,62.18,9,1
,2016-2020,92.0,9,5
Western Europe,2016-2020,113.2,9,4
,2016-2020,133.88,9,5
Southern Europe,2016-2020,106.82,9,1
Northern Europe,2016-2020,102.08,9,2
Eastern Europe,2016-2020,52.33,9,3
,2016-2020,101.96,9,5
,2016-2020,101.0,9,5
Western Europe,2016-2020,81.0,9,4
Eastern Europe,2016-2020,28.55,9,3
Eastern Europe,2016-2020,83.51,9,3
Southern Europe,2016-2020,63.0,9,1
Western Europe,2016-2020,4.62,9,4
,2016-2020,9.65,9,5
,2016-2020,5.35,9,5
,2016-2020,143.0,9,5
Northern Europe,2016-2020,7.26,9,2
,2016-2020,371.25,9,5
,2016-2020,102.55,9,5
Western Europe,2016-2020,261.2,9,4
Southern Europe,2016-2020,10.78,9,1
Western Europe,2016-2020,3.0,9,4
Northern Europe,2016-2020,5.9,9,2
Southern Europe,2016-2020,129.4,9,1
Western Europe,2016-2020,16.5,9,4
Northern Europe,2016-2020,6.25,9,2
Southern Europe,2016-2020,9.99,9,1
Eastern Europe,2016-2020,5.21,9,3
Northern Europe,2016-2020,78.1,9,2
Southern Europe,2016-2020,17.66,9,1
